dist,Angle,Serving_SSB_Idx,weight
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
g5,-60,4,1.0
