dist,Angle,Serving_SSB_Idx,weight
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
g6,-60,4,1.0
