dist,Angle,Serving_SSB_Idx,weight
g2,-60,21,1.0
g2,-60,21,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
g2,-60,23,1.0
