dist,Angle,Serving_SSB_Idx,weight
g5,-60,21,1.0
g5,-60,21,1.0
g5,-60,23,1.0
g5,-60,23,1.0
g5,-60,23,1.0
g5,-60,23,1.0
g5,-60,23,1.0
g5,-60,23,1.0
g5,-60,29,1.0
g5,-60,29,1.0
g5,-60,29,1.0
g5,-60,29,1.0
g5,-60,30,1.0
g5,-60,32,1.0
g5,-60,32,1.0
g5,-60,32,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,36,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
g5,-60,37,1.0
